,Date,Open,High,Low,Close,Volume,Ticker
279,2017-06-09,68.184614920826,68.22247509554907,64.91924525658791,66.5566635131836,49187400,MSFT
280,2017-06-12,65.54392806020945,66.1970034447712,64.48386481906563,66.04556274414062,47761700,MSFT
281,2017-06-13,66.27271458145603,67.02990361966329,66.21592793097193,66.86900329589844,25258600,MSFT
282,2017-06-14,67.11510166947555,67.29492849878444,65.71430388859996,66.50934600830078,25510700,MSFT
283,2017-06-15,65.56285282374121,66.45254886396823,65.11801202471756,66.15914154052734,26068700,MSFT
284,2017-06-16,65.9982446465267,66.28218513591148,65.51553642715527,66.25379180908203,48345100,MSFT
285,2017-06-19,66.72702356844435,67.14347822486829,66.58504973365535,67.07722473144531,23798300,MSFT
286,2017-06-20,67.02988194282031,67.07720895031184,66.13072656918132,66.16858673095703,21512200,MSFT
287,2017-06-21,66.45255934863386,66.84062077926713,66.19701215904175,66.50934600830078,19891100,MSFT
288,2017-06-22,66.7648919359154,66.81221173926177,65.9793095452469,66.4998779296875,22965700,MSFT
289,2017-06-23,66.33896936301083,67.4368927675246,66.17806903613588,67.39903259277344,27617300,MSFT
290,2017-06-26,67.57885933476216,67.87226663110141,66.67023690192418,66.75541687011719,19607000,MSFT
291,2017-06-27,66.3579012242511,66.42415472295934,65.47767204364735,65.50606536865234,25215100,MSFT
292,2017-06-28,65.50606275846334,66.10234422307784,65.10854178205368,66.06449127197266,25806200,MSFT
293,2017-06-29,65.66696927257013,65.77108295066002,64.44600568313516,64.82460021972656,28918700,MSFT
294,2017-06-30,65.09906926273055,65.66695735400076,65.06120909383402,65.24104309082031,24161100,MSFT
295,2017-07-03,65.61963647341005,65.87518358287404,64.37973943109428,64.52171325683594,16165500,MSFT
296,2017-07-05,64.60690306530302,65.72375280083878,64.56904289549463,65.38301849365234,21176300,MSFT
297,2017-07-06,64.61636665064033,65.09907481890893,64.47440003152263,64.90031433105469,21117600,MSFT
298,2017-07-07,65.02335458121496,66.10234421481458,65.02335458121496,65.74268341064453,16878300,MSFT
299,2017-07-10,65.74268822780735,66.49041043589483,65.49660070108601,66.23486328125,15014500,MSFT
300,2017-07-11,66.25378294911481,66.89739141517835,66.01716229572511,66.24431610107422,17460000,MSFT
301,2017-07-12,66.90687340443752,67.46529480668673,66.77436638623972,67.34225463867188,17750900,MSFT
302,2017-07-13,67.6735071308851,68.18460861071202,67.49367312286564,67.9290542602539,20269800,MSFT
303,2017-07-14,68.37390824098291,69.3487842668208,68.1088942402996,68.885009765625,25868100,MSFT
304,2017-07-17,68.90396111409434,69.51916924995001,68.82824074561951,69.42452239990234,21803900,MSFT
305,2017-07-18,69.17840668573872,69.46235434152354,68.77142611811672,69.3771743774414,26435300,MSFT
306,2017-07-19,69.56645418469084,70.07755553094559,69.5191271777629,69.90718841552734,22416200,MSFT
307,2017-07-20,70.21009514333004,70.32367568013677,69.3582591700065,70.24795532226562,42361000,MSFT
308,2017-07-21,69.51914977627408,70.31419898036745,69.25413578193954,69.84095764160156,46717100,MSFT
309,2017-07-24,69.59488692731391,69.80311432202204,69.21629232067107,69.66114044189453,21394800,MSFT
310,2017-07-25,69.85043101479104,70.3331320262352,69.56648329657293,70.21955871582031,22018700,MSFT
311,2017-07-26,70.36150971938693,70.39936988814277,69.85987512027742,70.0870361328125,16252200,MSFT
312,2017-07-27,69.81255514088379,70.4372298709844,68.44961795362602,69.24466705322266,36844200,MSFT
313,2017-07-28,68.780887103925,69.38663537522193,68.65784696856714,69.13108825683594,18306700,MSFT
314,2017-07-31,69.37718341041246,69.5096904080742,68.53481440195286,68.80928802490234,23600100,MSFT
315,2017-08-01,69.18789237412236,69.49076658626188,68.61053727893594,68.69572448730469,22132300,MSFT
316,2017-08-02,68.66731835628839,68.67677798349513,67.61672204918267,68.39283752441406,26499200,MSFT
317,2017-08-03,68.32658698037163,68.56320765037309,68.00477911420295,68.28872680664062,18214400,MSFT
318,2017-08-04,68.52535310965254,69.13110149696362,68.37391240227957,68.79036712646484,22579000,MSFT
319,2017-08-07,68.90394702187972,68.99859385257024,68.39284547084257,68.52535247802734,18705700,MSFT
320,2017-08-08,68.23194316563867,69.21628616695988,67.91014247231162,68.89448547363281,22044600,MSFT
321,2017-08-09,68.38338638571574,68.62947395032418,68.19409270284225,68.59161376953125,22213400,MSFT
322,2017-08-10,68.05209994962154,68.32658076839934,67.53153163451034,67.58832550048828,24734500,MSFT
323,2017-08-11,67.7776185639058,68.80928111656505,67.46527757745172,68.61998748779297,21443700,MSFT
324,2017-08-14,69.15002243839047,69.77470447465362,69.04590876567994,69.65165710449219,20096600,MSFT
325,2017-08-15,70.02275220327861,70.02275220327861,69.49941757779159,69.67069244384766,19181400,MSFT
326,2017-08-16,69.78487142390111,70.50803278205531,69.62311384339222,70.07984924316406,18150400,MSFT
327,2017-08-17,70.01324218107798,70.28918542416419,68.89044189453125,68.89044189453125,22977500,MSFT
328,2017-08-18,68.7667374692035,69.30910665686368,68.44322231776813,68.97607421875,18761500,MSFT
329,2017-08-21,68.9570375399415,68.96655482532725,68.22435901603338,68.65254974365234,17734800,MSFT
330,2017-08-22,68.8428762646249,69.6897334747059,68.8428762646249,69.61361694335938,14343700,MSFT
331,2017-08-23,69.42331041192082,69.60410260811449,69.01415409286885,69.1949462890625,13766500,MSFT
332,2017-08-24,69.2139461143109,69.32813176016496,68.5764259256395,69.16637420654297,17098300,MSFT
333,2017-08-25,69.32813146186572,69.79437680953075,68.96655447422614,69.29006958007812,12794300,MSFT
334,2017-08-28,69.51844547702815,69.54699007835058,69.03317273542118,69.29959869384766,14569700,MSFT
335,2017-08-29,68.74771079008357,69.61360239673564,68.55740861213681,69.5089340209961,11478400,MSFT
336,2017-08-30,69.47086844055019,70.61269596665878,69.29959358567766,70.42239379882812,16897800,MSFT
337,2017-08-31,70.44144190733739,71.32636104216205,70.22259507568097,71.14556884765625,27652800,MSFT
338,2017-09-01,71.08846824456083,71.11701284763343,70.07033626411203,70.35579681396484,21736200,MSFT
339,2017-09-05,69.78487786853096,70.30821980622898,69.44233536152191,70.04179382324219,21556000,MSFT
340,2017-09-06,70.16547220330486,70.45093269149076,69.79437792440025,69.84195709228516,16535800,MSFT
341,2017-09-07,70.10839378242862,70.98379543335668,70.0322700059402,70.73639678955078,17471200,MSFT
342,2017-09-08,70.72688467172667,70.83155304641387,70.26063199918808,70.39385223388672,14703800,MSFT
343,2017-09-11,70.7078489553891,71.30731459337326,70.7078489553891,71.13603973388672,17910400,MSFT
344,2017-09-12,71.13605268090569,71.59278088295427,70.76495829440476,71.05992889404297,14394900,MSFT
345,2017-09-13,71.29780589450309,71.58326644788453,70.93622881850823,71.5642318725586,13380800,MSFT
346,2017-09-14,71.3644229388772,71.8306684693998,70.90768743786,71.14556884765625,15733900,MSFT
347,2017-09-15,71.20264232840587,71.73549419121024,70.47948104348413,71.65937042236328,38578400,MSFT
348,2017-09-18,71.58326145813275,72.2873882452784,71.40246930295582,71.51665496826172,23307000,MSFT
349,2017-09-19,71.5642346168221,72.03999738432623,71.37393241364593,71.78308868408203,16093300,MSFT
350,2017-09-20,71.69743363002566,71.88774305565536,70.70784639543803,71.30731201171875,21587900,MSFT
351,2017-09-21,71.46906803454473,71.59276371385954,70.5175427056434,70.6126937866211,19186100,MSFT
352,2017-09-22,70.40335525858731,70.89815248236148,70.27014229670085,70.8030014038086,14111400,MSFT
353,2017-09-25,70.49850837216167,70.65075590989066,69.3852254758765,69.70874786376953,24149200,MSFT
354,2017-09-26,70.09886947496629,70.2320824406981,69.45183195874239,69.70874786376953,18019600,MSFT
355,2017-09-27,69.98469596712982,70.5746370681103,69.62311166956096,70.27014923095703,19565100,MSFT
356,2017-09-28,69.97517944307407,70.38433565929188,69.75632540481502,70.2891845703125,10883800,MSFT
357,2017-09-29,70.3558004428637,70.92671431245329,70.29870397421014,70.87913513183594,17079100,MSFT
358,2017-10-02,71.08845246724695,71.3739129537449,70.69833087923229,70.99330139160156,15304800,MSFT
359,2017-10-03,71.05039995980165,71.25021942289065,70.59367183261617,70.6602783203125,12190400,MSFT
360,2017-10-04,70.49851406659188,71.0979797203682,70.13693702462282,71.0694351196289,13317700,MSFT
361,2017-10-05,71.57374000064087,72.43011429162807,71.32634137000845,72.28738403320312,21195300,MSFT
362,2017-10-06,72.00192049469977,72.34447019671912,71.87822481435586,72.31592559814453,13959800,MSFT
363,2017-10-09,72.2873853332917,72.83927180402719,72.18271695920177,72.59187316894531,11386500,MSFT
364,2017-10-10,72.62993505584734,72.91538831826861,72.44914290795336,72.59187316894531,13944500,MSFT
365,2017-10-11,72.6584869655601,72.75363806260604,72.26835803023938,72.715576171875,15388900,MSFT
366,2017-10-12,72.78217195688536,73.54339514037625,72.66799356105534,73.38163757324219,16876500,MSFT
367,2017-10-13,73.8288547044658,74.09528792317059,73.54340143091218,73.73370361328125,15335700,MSFT
368,2017-10-16,73.66709414666501,74.03818846898311,73.60048765957106,73.88594818115234,12380100,MSFT
369,2017-10-17,73.71467901207618,73.85740928388789,73.5053422480274,73.828857421875,16824000,MSFT
370,2017-10-18,73.90496669613594,74.07624153678128,73.61951346810154,73.8478775024414,13300700,MSFT
371,2017-10-19,73.80981655421525,74.15236623984104,73.60047982860374,74.13333892822266,15092800,MSFT
372,2017-10-20,74.52347773781243,75.14197077193053,74.42832663861661,74.9897232055664,22866400,MSFT
373,2017-10-23,75.16099885327267,75.4940313336309,74.94215204885023,75.00875854492188,20627200,MSFT
374,2017-10-24,75.07534673377138,75.36079996465732,74.65667328366447,75.03728485107422,17517200,MSFT
375,2017-10-25,74.77087900626218,75.26566909504295,74.22850973644543,74.81845092773438,20410800,MSFT
376,2017-10-26,75.36078954574887,75.57012624186075,74.932606128837,74.94212341308594,32120700,MSFT
377,2017-10-27,80.28018879397837,82.02147450238868,79.55702756375213,79.74732971191406,71066700,MSFT
378,2017-10-30,79.64266368281014,80.24212926022696,79.0812672476135,79.82345581054688,31756700,MSFT
379,2017-10-31,80.27068078100038,80.27068078100038,79.08127406869248,79.14788055419922,27086600,MSFT
380,2017-11-01,79.62364323912239,79.69976701100508,78.86242003942034,79.14788055419922,22307400,MSFT
381,2017-11-02,79.3096359117683,80.3658296235913,79.09078914816519,79.9757080078125,23992900,MSFT
382,2017-11-03,80.00425875949739,80.44195957992827,79.357221185912,80.06134796142578,17633500,MSFT
383,2017-11-06,80.1184350311823,80.59419772675835,80.00425663036413,80.37535095214844,19860900,MSFT
384,2017-11-07,80.66079836665442,80.78450130465704,79.86152058061636,80.1850357055664,17939700,MSFT
385,2017-11-08,80.06133677021103,80.50855481497076,79.76636625539581,80.46097564697266,18034200,MSFT
386,2017-11-09,80.03279036893467,80.18503063588518,78.88144567304265,80.01375579833984,21178400,MSFT
387,2017-11-10,79.72831195776628,80.02328250064316,79.19546007139189,79.80443572998047,19397800,MSFT
388,2017-11-13,79.6046102226186,79.87103614555735,79.41430080654669,79.86151885986328,14196900,MSFT
389,2017-11-14,79.45236616517508,80.02327991923993,78.9575761808688,79.9757080078125,18801300,MSFT
390,2017-11-15,79.82271299315444,80.0331010851816,79.07679688216506,79.3541259765625,19383100,MSFT
391,2017-11-16,79.46885470928093,79.77487167344393,79.3158498752094,79.56448364257812,20962800,MSFT
392,2017-11-17,79.48800150215796,79.48800150215796,78.64644920264503,78.7994613647461,22079000,MSFT
393,2017-11-20,78.79945781514725,78.9811506294309,78.65601074364459,78.92377471923828,16315000,MSFT
394,2017-11-21,79.12460158036552,80.1765346629255,79.12460158036552,80.06178283691406,21237500,MSFT
395,2017-11-22,80.16697949370283,80.23392049307019,79.41149833168733,79.47843933105469,20553100,MSFT
396,2017-11-24,79.38279595164911,79.78444187488057,79.16284282453451,79.62187194824219,7425600,MSFT
397,2017-11-27,79.66969543410053,80.31042475179466,79.66013764585222,80.20523071289062,18265200,MSFT
398,2017-11-28,80.39647763149688,81.343216556187,80.34865951270604,81.17108154296875,21926000,MSFT
399,2017-11-29,81.00851874906802,81.20934173284382,79.54537465582908,79.69837951660156,27381100,MSFT
400,2017-11-30,79.86096188817714,80.82682382991334,79.69838463713313,80.49211883544922,33054600,MSFT
401,2017-12-01,79.94700668367592,81.10413355758996,79.58361381868455,80.57817077636719,29532100,MSFT
402,2017-12-04,80.73120009875348,80.74076518379198,77.1737472507307,77.53714752197266,39094900,MSFT
403,2017-12-05,77.78576530414871,79.06721648190486,77.44150257008684,78.02484130859375,26152300,MSFT
404,2017-12-06,77.98659199467811,79.50711181118147,77.87183289123584,79.162841796875,26162100,MSFT
405,2017-12-07,78.93333142309545,79.18197250090202,78.41692639812196,78.88551330566406,23184500,MSFT
406,2017-12-08,79.97569672308491,80.88418985332368,79.68880991565698,80.4825439453125,24489100,MSFT
407,2017-12-11,80.60686264241065,81.63967268279279,80.44429271828206,81.50579071044922,22857900,MSFT
408,2017-12-12,81.5822937064575,82.2899639352163,81.36234786737299,81.84049987792969,23924100,MSFT
409,2017-12-13,81.99349474333812,82.2421358014373,81.44840180951822,81.62053680419922,22062700,MSFT
410,2017-12-14,81.69705042423139,82.11782651593151,80.83637537121773,80.98938751220703,19306000,MSFT
411,2017-12-15,81.53448045890217,83.28451122053359,81.17108027223014,83.05500030517578,53936700,MSFT
412,2017-12-18,83.3132076321499,83.67660052787498,82.4620976504623,82.60553741455078,22283800,MSFT
413,2017-12-19,82.57685713344227,82.57685713344227,81.5440469599298,82.07958221435547,23524800,MSFT
414,2017-12-20,82.43341393800415,82.52905018880797,81.00852281249048,81.78312683105469,23674900,MSFT
415,2017-12-21,82.2899701084427,82.33778093547264,81.66837098888375,81.76399993896484,17990700,MSFT
416,2017-12-22,81.66836554343102,81.88831138434996,81.20933639921904,81.7735595703125,14145800,MSFT
417,2017-12-26,81.58230194338906,81.79269001663907,81.3145379578059,81.66837310791016,9891200,MSFT
418,2017-12-27,81.90743732836088,82.22301939273703,81.49622632520965,81.96481323242188,14678000,MSFT
419,2017-12-28,82.146515505941,82.17520345873373,81.81181056332487,81.97438049316406,10594300,MSFT
420,2017-12-29,81.88832522761629,82.28997853270927,81.7640083093863,81.80226135253906,18717400,MSFT
421,2018-01-02,82.36646332502801,82.53859834195055,81.7639944138095,82.19432830810547,22483800,MSFT
422,2018-01-03,82.2995142452691,82.72985539328545,82.21345039327784,82.57684326171875,26061400,MSFT
423,2018-01-04,82.80637527339125,83.82962774806266,82.7872524000803,83.30365753173828,21912000,MSFT
424,2018-01-05,83.82962390446973,84.5468520051061,83.60967074335844,84.33646392822266,23407100,MSFT
425,2018-01-08,84.34600979817138,84.70940998726509,83.77222885794296,84.42251586914062,22113000,MSFT
426,2018-01-09,84.77636918079499,84.85287526819367,84.0208879837827,84.36515808105469,19484300,MSFT
427,2018-01-10,84.02088090913072,84.33646302106136,83.59054697178638,83.98262786865234,18652200,MSFT
428,2018-01-11,84.27907303176659,84.27907303176659,83.42796301365638,84.23126220703125,17808900,MSFT
429,2018-01-12,84.79547432531066,85.85697235395402,84.58508627696398,85.6848373413086,24271500,MSFT
430,2018-01-16,86.16298816162406,86.82284025038358,84.1643163217879,84.48945617675781,36599700,MSFT
431,2018-01-17,85.18756065117294,86.33512251363764,84.87197858538802,86.20124053955078,25621200,MSFT
432,2018-01-18,85.87611514824361,86.70809508502538,85.74223315161157,86.16300201416016,24159700,MSFT
433,2018-01-19,86.20124954177946,86.65071362859001,85.74222766726484,86.06736755371094,36875000,MSFT
434,2018-01-22,86.06736736171524,87.61658260079373,85.81872625756215,87.60701751708984,23601600,MSFT
435,2018-01-23,87.88435363769531,88.26687676035337,87.54008355690523,87.88435363769531,23412800,MSFT
436,2018-01-24,88.50594361353414,89.34748855921632,87.57832750857736,87.8078384399414,33277500,MSFT
437,2018-01-25,88.42945238063804,89.16580341970396,87.91304722637452,88.29557037353516,26383200,MSFT
438,2018-01-26,89.05103793364789,89.94995880126953,88.53463285853533,89.94995880126953,29172200,MSFT
439,2018-01-29,90.98277034065619,91.27922227318341,89.62482028686041,89.81607818603516,31569900,MSFT
440,2018-01-30,89.22318024457813,89.56745032276598,88.07561088527807,88.6876449584961,38635100,MSFT
441,2018-01-31,89.65349914250619,91.23140218661838,89.42398822758709,90.85844421386719,48756300,MSFT
442,2018-02-01,90.64806773462654,91.87213583173883,89.4909406335744,90.14122772216797,47227900,MSFT
443,2018-02-02,89.54830299074546,89.86388505126877,87.50181308265782,87.76957702636719,47867800,MSFT
444,2018-02-05,86.60290632338729,89.16580188028722,84.15476989746094,84.15476989746094,51031500,MSFT
445,2018-02-06,83.09324917828094,87.48268807875309,81.52491129252282,87.33924102783203,67998600,MSFT
446,2018-02-07,86.53594952080375,87.76001751027017,85.30231644816381,85.69440460205078,41107600,MSFT
447,2018-02-08,85.79004436954106,85.95261432389839,81.05634174828786,81.29541778564453,55628700,MSFT
448,2018-02-09,82.52904010145379,85.04411705531983,80.16696799733356,84.32688903808594,63499100,MSFT
449,2018-02-12,84.86242406356246,85.85698120627801,84.08782007480242,85.23538208007812,35720300,MSFT
450,2018-02-13,85.04413280515517,86.0673780074023,83.96351168563017,85.9048080444336,26407700,MSFT
451,2018-02-14,85.04008882225001,87.42285971659612,84.94401065123994,87.24991607666016,34960900,MSFT
452,2018-02-15,87.63423047989212,89.08503495922336,87.06736417602215,89.02738952636719,27823900,MSFT
453,2018-02-16,88.82562019868055,89.83445930480957,88.20110843138536,88.39326477050781,30596900,MSFT
454,2018-02-20,87.89365183016734,89.41170446635448,87.44207638049173,89.08503723144531,30911700,MSFT
455,2018-02-21,89.33483566259007,89.69993558688253,87.90324401855467,87.90324401855469,26922500,MSFT
456,2018-02-22,88.44129697236535,89.09463870987224,87.77834521996014,88.13384246826172,24392800,MSFT
457,2018-02-23,89.93053214058953,90.38210757406824,88.7391467820436,90.37249755859375,26329200,MSFT
458,2018-02-26,90.69915983396622,91.70799141339954,90.55503894253488,91.67916870117188,30199800,MSFT
459,2018-02-27,91.98663088826396,92.08270904716944,90.5070037841797,90.50700378417969,25869100,MSFT
460,2018-02-28,91.1219238893577,91.95781936720167,89.95936116541273,90.0938720703125,31167300,MSFT
461,2018-03-01,90.30524528246774,90.86250891485541,88.23953170054396,89.2099380493164,37135600,MSFT
462,2018-03-02,87.98972786032624,89.49817777435031,87.29795334403346,89.402099609375,32830400,MSFT
463,2018-03-05,88.71993304276566,90.57427032496729,88.64307490440135,89.9689712524414,23901600,MSFT
464,2018-03-06,90.64151561229666,90.78563651729569,89.29640671308907,89.66150665283203,22175800,MSFT
465,2018-03-07,89.50778156022346,90.25720145728323,88.80639707716104,90.18033599853516,26716100,MSFT
466,2018-03-08,90.57425827990359,91.37172091802567,90.09386016011345,90.72798919677734,25887800,MSFT
467,2018-03-09,91.55427658543525,92.7552719116211,91.27564479012487,92.7552719116211,36937300,MSFT
468,2018-03-12,92.71683793319008,93.3990023896436,92.27487253873964,92.97624969482422,26073700,MSFT
469,2018-03-13,93.19723717500526,93.42782622481168,90.28602568145776,90.70877838134766,35387800,MSFT
470,2018-03-14,91.3909459873378,91.66957779181585,89.83445335448265,90.17073059082031,32132000,MSFT
471,2018-03-15,89.86327392741943,90.87211294266834,89.19071947078268,90.48779296875,27611000,MSFT
472,2018-03-16,90.96818473035958,91.64073913987728,90.2379775641023,90.89131927490234,49081300,MSFT
473,2018-03-19,90.06503499554255,90.21876590823403,88.4989398065382,89.24835968017578,33344100,MSFT
474,2018-03-20,89.40209237290563,90.09385950291062,89.35404962915963,89.47895050048828,23075200,MSFT
475,2018-03-21,89.28680182064157,90.3628963320399,88.59502730119223,88.85444641113281,24457100,MSFT
476,2018-03-22,87.69187958244736,88.15306505547859,86.14500420381881,86.26990509033203,38604700,MSFT
477,2018-03-23,85.99127726022999,86.91364091880492,83.66615174609564,83.7622299194336,44068900,MSFT
478,2018-03-26,87.05774753946552,90.31484619342183,86.8559812095197,90.10346984863281,56396800,MSFT
479,2018-03-27,91.21800517540048,91.41016150772288,85.04008453044011,85.96244812011719,56569000,MSFT
480,2018-03-28,86.29871701258352,87.6534432142815,85.38596352697095,85.88557434082031,52501100,MSFT
481,2018-03-29,86.64461477388171,88.6718956503276,84.9343984508806,87.69187927246094,45867500,MSFT
482,2018-04-02,86.92324753981325,87.31717023419979,84.07929120439144,85.04969024658203,48515400,MSFT
483,2018-04-03,86.06813043656683,86.5197058500739,84.44438241701003,86.19303131103516,37213800,MSFT
484,2018-04-04,84.40595635304987,89.12346986466824,84.29066548452595,88.7103271484375,35560000,MSFT
485,2018-04-05,88.81601458047501,89.42131362599048,87.81678552338221,88.75836181640625,29771900,MSFT
486,2018-04-06,87.90324011622758,88.8352135800751,85.97204507969707,86.69264221191406,38026000,MSFT
487,2018-04-09,87.47089829970295,89.51739183286145,87.06736560251016,87.21147918701172,31533900,MSFT
488,2018-04-10,88.76796615605247,89.6230742437366,88.04736895877076,89.23875427246094,26812000,MSFT
489,2018-04-11,88.40286418834388,89.6326822039971,87.8936433534525,88.25874328613281,24872100,MSFT
490,2018-04-12,88.80639875109247,90.4685795089559,88.80639875109247,89.91131591796875,26758900,MSFT
491,2018-04-13,90.3628970676314,90.48779795065654,88.81601440190774,89.43092346191406,23346100,MSFT
492,2018-04-16,90.38210177394346,90.94897536585579,89.75758275347152,90.47817993164062,20288100,MSFT
493,2018-04-17,91.2756364373912,92.75526342348513,91.16033825772267,92.3036880493164,26771000,MSFT
494,2018-04-18,92.44781859330797,92.92821672997634,91.77525680379595,92.65919494628906,21043300,MSFT
495,2018-04-19,92.65918944962782,93.26448842701707,91.60230774741791,92.34212493896484,23552500,MSFT
496,2018-04-20,92.14996278560476,92.34211908457311,90.36288135008593,91.275634765625,31154400,MSFT
497,2018-04-23,91.98663317803786,92.51507406061273,90.92014872796408,91.61192321777344,22331800,MSFT
498,2018-04-24,92.46701667074973,92.68800300399978,88.78717309682227,89.4693374633789,34524800,MSFT
499,2018-04-25,89.64229465650124,89.64229465650124,86.74068582476674,88.69110107421875,33729300,MSFT
500,2018-04-26,89.8824946416466,91.41976721872248,89.45013191883866,90.56465911865234,42529000,MSFT
501,2018-04-27,93.77370788872403,94.06194968156302,90.22837488644696,92.06349182128906,48272800,MSFT
502,2018-04-30,92.55349512715455,92.62075056461605,89.4981630690734,89.85365295410156,41523600,MSFT
503,2018-05-01,89.5558087677744,91.55426653033417,89.15227614176509,91.275634765625,31408900,MSFT
504,2018-05-02,91.26603720426407,91.43898082904983,89.53660828670043,89.84406280517578,27471000,MSFT
505,2018-05-03,89.31561100275553,91.20838062878991,88.82560290401682,90.38209533691406,31142500,MSFT
506,2018-05-04,89.66149830068996,91.63113338151591,89.27717836659063,91.42936706542969,22531300,MSFT
507,2018-05-07,91.43896841599802,92.91859537601474,91.3717129782833,92.44780731201172,24242000,MSFT
508,2018-05-08,92.09231151064915,92.3901633082143,91.33328165603642,92.05387878417969,23484600,MSFT
509,2018-05-09,92.24604662942616,93.16841011593893,91.32368314291341,93.13958740234375,27327400,MSFT
510,2018-05-10,93.63919341861798,94.10998148727428,93.24527080247907,94.0715560913086,22388100,MSFT
511,2018-05-11,93.96585933675568,94.03311476898698,93.23565226517847,93.8697738647461,16778300,MSFT
512,2018-05-14,94.08117095254146,94.82098820076685,93.49508462924902,94.18685913085938,19454100,MSFT
513,2018-05-15,93.42781899415763,94.01390525353924,92.56310096143945,93.50468444824219,24594000,MSFT
514,2018-05-16,93.94856675050026,93.98716605882959,93.23449795157107,93.74592590332031,17384700,MSFT
515,2018-05-17,93.36960791803754,94.12227615482573,92.4721940906209,92.80992889404297,17246700,MSFT
516,2018-05-18,92.64587729370045,93.53363935571556,92.64587729370045,92.98361206054688,17865800,MSFT
517,2018-05-21,93.60119317166051,94.57580559492956,93.40820396561763,94.18016815185547,19422500,MSFT
518,2018-05-22,94.25735715295617,94.73018581291946,93.79417279886367,94.08366394042969,15441200,MSFT
519,2018-05-23,93.32135552170148,95.27058040692795,92.94502140900194,95.20303344726562,21251200,MSFT
520,2018-05-24,95.27056922383372,95.47321007903417,93.41783916102193,94.86528015136719,26649300,MSFT
521,2018-05-25,94.85564840975042,95.51182204010436,94.43106330714886,94.91354370117188,18363900,MSFT
522,2018-05-29,94.4117338920509,95.4152937178829,93.82311474702105,94.5757827758789,28671000,MSFT
523,2018-05-30,94.86529008165445,95.77235555308138,94.47931166681148,95.48286437988281,22158500,MSFT
524,2018-05-31,95.81095336676812,96.48642294423313,95.15477976491657,95.37671661376953,34140900,MSFT
525,2018-06-01,95.80128454800169,97.32592402084985,95.69513829596384,97.25837707519531,28655600,MSFT
526,2018-06-04,97.71192152012438,98.29089646164809,97.31628410347592,98.10755157470703,27281600,MSFT
527,2018-06-05,98.42599196311731,98.74443076283498,97.972459253592,98.60933685302734,23514400,MSFT
528,2018-06-06,98.8891670348719,99.00495759691545,98.32948811144398,98.89881134033203,21122900,MSFT
529,2018-06-07,99.05323014408417,99.0918294605265,96.86276494889914,97.34524536132812,28232200,MSFT
530,2018-06-08,97.54787480007103,98.37774160099715,97.0171508259403,98.06895446777344,22165100,MSFT
531,2018-06-11,97.47067803401855,98.0303496199608,97.14258758233392,97.50927734375,23490900,MSFT
532,2018-06-12,97.55752911143615,97.89526389722614,97.21979432564615,97.76016998291016,18325200,MSFT
533,2018-06-13,98.15581032610815,98.43564983178352,97.03645230340666,97.31629180908203,29492900,MSFT
534,2018-06-14,98.08824666800824,98.45492904643336,97.46102080428054,97.86630249023438,25691800,MSFT
535,2018-06-15,97.95316385994066,97.97245983485654,96.56361807988557,96.62151336669922,65738600,MSFT
536,2018-06-18,96.5057353834059,97.56719083184272,95.93640466122052,97.3259506225586,23586000,MSFT
537,2018-06-19,96.15834889307138,97.46104455079235,96.01360329508752,97.3259506225586,28653100,MSFT
538,2018-06-20,97.81807200241447,98.92777095398561,97.57683181953968,98.30055236816406,26180800,MSFT
539,2018-06-21,98.50320353881051,98.86988600478037,97.34524612268423,97.59613800048828,23198200,MSFT
540,2018-06-22,96.89170837402344,97.23908745634039,96.13903283648318,96.89170837402344,38923100,MSFT
541,2018-06-25,96.49607705355092,96.60222332727514,93.89068591793162,94.94248962402344,35433300,MSFT
542,2018-06-26,95.35742265348514,96.57327528068483,95.28987569431108,95.60831451416016,26897200,MSFT
543,2018-06-27,96.09080498945096,96.51538276510836,93.98719000301035,94.12228393554688,31298400,MSFT
544,2018-06-28,93.96787137700125,95.63725664616555,93.85208080341559,95.174072265625,26650700,MSFT
545,2018-06-29,95.46356466387192,96.40922941214694,94.88458970222435,95.15477752685547,28053200,MSFT
546,2018-07-02,94.6626435678969,96.55396566384763,94.56614896993258,96.50572204589844,19564500,MSFT
547,2018-07-03,96.95926280678539,97.10400103471896,95.47322231611295,95.5793685913086,14670300,MSFT
548,2018-07-05,96.0135963593044,96.41887811472914,95.56006362068158,96.26448822021484,18977400,MSFT
549,2018-07-06,96.38993600093374,97.87597655150005,96.17764344198616,97.61544036865234,19234600,MSFT
550,2018-07-09,98.08825318221028,98.66722810946148,97.70226744335427,98.28124237060547,18212000,MSFT
551,2018-07-10,98.42598826319438,98.91812026588873,98.29089435846505,98.54178619384766,19293100,MSFT
552,2018-07-11,97.60577338075596,98.75407157347298,97.55752240236156,98.40669250488281,19644600,MSFT
553,2018-07-12,99.16900350639675,100.75154575738904,99.1304115587244,100.53925323486328,24335900,MSFT
554,2018-07-13,100.71294576290643,101.899843240499,100.44275059657807,101.73580169677734,24635200,MSFT
555,2018-07-16,101.70686036403552,102.1121420955693,100.8576902270322,101.2340316772461,21786900,MSFT
556,2018-07-17,100.9445506563013,102.76832599341631,100.66471113869282,102.23759460449219,25901700,MSFT
557,2018-07-18,102.22794354072093,102.33408981149041,101.05069025550765,101.43667602539062,29493900,MSFT
